Size,Merge,MergeInsertion
19800,1666,568
19900,1617,571
20000,1638,586
20100,1662,601
20200,1616,578
20300,1671,591
20400,1650,551
20500,1642,569
20600,1697,596
20700,1645,607
20800,1694,633
20900,1724,638
21000,1717,645
21100,1727,654
21200,1732,674
21300,1754,682
21400,1779,682
21500,1772,698
21600,1793,727
21700,1793,714
21800,1800,738
21900,1827,741
22000,1853,770
22100,1826,776
22200,1843,786
22300,1861,805
22400,1876,907
22500,2106,878
22600,1907,834
22700,1909,845
22800,1895,854
22900,1907,864
23000,1888,872
23100,1946,881
23200,1912,892
23300,1916,882
23400,1912,886
23500,1924,893
23600,1943,909
23700,1975,915
23800,1966,922
23900,1909,918
24000,1952,946
24100,1959,985
24200,1969,963
24300,1961,979
24400,1987,988
24500,2009,976
24600,1991,988
24700,1993,990
24800,2186,1036
24900,2008,995
25000,2050,997
25100,2046,989
25200,2056,995
25300,2051,1009
25400,2100,993
25500,2092,1039
25600,2080,1020
25700,2131,1012
25800,2112,1024
25900,2122,1020
26000,2121,1018
26100,2143,1035
26200,2153,1028
26300,2156,1024
26400,2175,1036
26500,2177,1028
26600,2186,1016
26700,2201,1027
26800,2217,1038
26900,2209,1033
27000,2235,1030
27100,2267,1001
27200,2234,1067
27300,2217,1022
27400,2295,1057
27500,2268,1039
27600,2273,1048
27700,2301,1034
27800,2299,1070
27900,2319,1060
28000,2324,1054
28100,2333,1040
28200,2336,1048
28300,2322,1056
28400,2282,1045
28500,2293,1063
28600,2370,1058
28700,2364,1045
28800,2373,1055
28900,2382,1053
29000,2413,1054
29100,2399,1053
29200,2424,1055
29300,2423,1055
29400,2431,1069
29500,2439,1056
29600,8015,2392
29700,2459,1081
29800,2484,1084
29900,2480,1086
30000,2503,1095
30100,2497,1082
30200,2498,1078
30300,2509,1079
30400,2498,1069
30500,2507,1064
30600,2535,1080
30700,2534,1075
30800,2536,1085
30900,2526,1068
31000,2553,1079
31100,2587,1082
31200,2519,1049
31300,2561,1076
31400,2558,1082
31500,2552,1079
31600,2568,1085
31700,2562,1074
31800,2562,1082
31900,2569,1085
32000,2575,1084
32100,2581,1073
32200,2591,1071
32300,2594,1088
32400,2599,1085
32500,2624,1080
32600,2861,1102
32700,2655,1083
32800,2636,1075
32900,2617,1082
33000,2659,1089
33100,2668,1098
33200,2680,1110
33300,2674,1112
33400,2685,1104
33500,2730,1118
33600,2722,1097
33700,2731,1092
33800,2705,1123
33900,2777,1122
34000,2867,1137
34100,2801,1126
34200,2814,1136
34300,2829,1134
34400,2843,1162
34500,2856,1130
34600,2862,1134
34700,2873,1141
34800,2875,1140
34900,2886,1152
35000,2912,1158
35100,2895,1157
35200,2940,1157
35300,2923,1172
35400,2955,1156
35500,2974,1155
35600,2961,1155
35700,2981,1142
35800,2982,1152
35900,3004,1154
36000,3010,1141
36100,3018,1148
36200,3026,1147
36300,3033,1159
36400,3042,1164
36500,3052,1170
36600,3059,1155
36700,3081,1154
36800,3068,1167
36900,3087,1163
37000,3096,1152
37100,3107,1164
37200,3111,1174
37300,3129,1179
37400,3116,1164
37500,3125,1184
37600,3174,1192
37700,3187,1182
37800,3193,1188
37900,3211,1189
38000,3211,1187
38100,3245,1200
38200,3321,1221
38300,3243,1169
38400,3260,1197
38500,3281,1174
38600,3280,1210
38700,3303,1204
38800,3307,1208
38900,3313,1200
39000,3342,1195
39100,3322,1216
39200,3328,1208
39300,3340,1214
39400,3337,1208
39500,3347,1233
39600,3356,1224
39700,3361,1210
39800,3372,1218
39900,3376,1225
40000,3358,1216
40100,3382,1233
40200,3370,1230
40300,3413,1239
40400,3393,1227
40500,3405,1225
40600,3383,1232
40700,3361,1589
40800,3378,1193
40900,3354,1187
41000,3392,1195
41100,3390,1233
41200,3390,1236
41300,3415,1253
41400,3400,1242
41500,3422,1274
41600,3420,1298
41700,3460,1268
41800,3477,1324
41900,3464,1346
42000,3506,1350
42100,3499,1364
42200,3586,1358
42300,3852,1435
42400,3706,1393
42500,3566,1401
42600,3547,1422
42700,3565,1475
42800,3649,1434
42900,3576,1427
43000,3615,1426
43100,3621,1453
43200,3619,1468
43300,3638,1484
43400,3633,1498
43500,3666,1493
43600,3633,1474
43700,3671,1548
43800,3668,1553
43900,3679,1559
44000,3669,1583
44100,3723,1575
44200,3717,1595
44300,3720,1597
44400,3729,1627
44500,3731,1626
44600,3763,1630
44700,3750,1645
44800,3771,1669
44900,3799,1660
45000,3768,1694
45100,3773,1704
45200,3815,1696
45300,3805,1710
45400,3835,1735
45500,3816,1724
45600,3828,1751
45700,3835,1766
45800,3822,1761
45900,3864,1763
46000,3836,1782
46100,3844,1782
46200,3891,1785
46300,3838,1805
46400,3869,1804
46500,3909,1837
46600,3903,1829
46700,3927,1828
46800,3874,1856
46900,3906,1862
47000,3911,1857
47100,3934,1866
47200,3932,1869
47300,3922,1875
47400,3966,1893
47500,3911,1898
47600,3965,1893
47700,3966,1926
47800,3957,1911
47900,3974,1931
48000,4009,1959
48100,4012,1985
48200,4022,1975
48300,3980,1974
48400,3998,1988
48500,3986,1988
48600,4019,1979
48700,4017,2000
48800,4043,1991
48900,4054,2002
49000,4021,2026
49100,4035,2033
49200,4054,2010
49300,4033,2030
49400,4057,2028
49500,4056,2032
49600,4081,2037
49700,4112,2050
49800,4098,2070
49900,4111,2061
50000,4113,2057
50100,4126,2057
50200,4131,2068
50300,4150,2067
50400,4235,2062
50500,4174,2066
50600,4184,2075
50700,4239,2074
50800,4230,2074
50900,4190,2086
51000,4225,2095
51100,4228,2081
51200,4192,2070
51300,4271,2103
51400,4292,2099
51500,4270,2093
51600,4292,2092
51700,4313,2104
51800,4299,2110
51900,4311,2121
52000,4297,2118
52100,4316,2115
52200,4344,2123
52300,4329,2100
52400,4363,2117
52500,4347,2108
52600,4371,2115
52700,4361,2071
52800,4404,2140
52900,4385,2111
53000,4429,2112
53100,4425,2107
53200,4424,2105
53300,4423,2114
53400,4455,2113
53500,4447,2109
53600,4485,2149
53700,4445,2137
53800,4477,2146
53900,4376,2136
54000,4485,2132
54100,4510,2144
54200,4416,2143
54300,4532,2145
54400,4551,2130
54500,4543,2116
54600,4560,2140
54700,4568,2152
54800,4633,2154
54900,4599,2176
55000,4630,2174
55100,4580,2127
55200,4629,2150
55300,4636,2133
55400,4631,2147
55500,4642,2124
55600,4644,2165
55700,4644,2152
55800,4673,2144
55900,4698,2167
56000,4693,2177
56100,4681,2162
56200,4711,2154
56300,4742,2170
56400,4750,2180
56500,4729,2155
56600,4743,2180
56700,4732,2173
56800,4744,2167
56900,4765,2163
57000,4745,2196
57100,4770,2169
57200,4775,2161
57300,4782,2156
57400,4773,2151
57500,4808,2135
57600,4808,2155
57700,4824,2170
57800,4883,2152
57900,4859,2177
58000,4851,2168
58100,4868,2182
58200,4855,2163
58300,4885,2185
58400,4906,2165
58500,4873,2173
58600,4893,2183
58700,4924,2198
58800,4911,2191
58900,4933,2199
59000,4930,2178
59100,4956,2223
59200,4975,2188
59300,4968,2180
59400,4975,2219
59500,4990,2223
59600,5006,2222
59700,4981,2217
59800,5030,2218
59900,5015,2223
60000,5035,2212
60100,5022,2233
60200,5027,2223
60300,5045,2234
60400,5035,2257
60500,5040,2243
60600,5092,2314
60700,5130,2240
60800,5073,2238
60900,5052,2227
61000,5099,2219
61100,5195,2209
61200,5139,2233
61300,5146,2238
61400,5148,2233
61500,5137,2237
61600,5137,2222
61700,5119,2234
61800,5143,2225
61900,5156,2229
62000,5151,2221
62100,5132,2260
62200,5162,2224
62300,5181,2225
62400,5177,2233
62500,5178,2248
62600,5182,2267
62700,5199,2227
62800,5165,2230
62900,5182,2230
63000,5215,2232
63100,5197,2230
63200,5190,2248
63300,5220,2244
63400,5233,2231
63500,5219,2300
63600,5243,2232
63700,5215,2246
63800,5242,2226
63900,5232,2229
64000,5188,2224
64100,5210,2220
64200,5206,2207
64300,5229,2219
64400,5228,2223
64500,5236,2236
64600,5272,2240
64700,5271,2222
64800,5283,2240
64900,5260,2242
65000,5252,2219
65100,5270,2254
65200,5256,2215
65300,5222,2208
65400,5308,2230
65500,5289,2233
65600,5297,2228
65700,5287,2221
65800,5345,2242
65900,5350,2241
66000,5350,2230
66100,5345,2263
66200,5387,2272
66300,5372,2269
66400,5389,2186
66500,5416,2261
66600,5425,2280
66700,5449,2295
66800,5460,2284
66900,5455,2290
67000,5493,2281
67100,5512,2333
67200,5499,2273
67300,5530,2295
67400,5538,2276
67500,5522,2324
67600,5580,2293
67700,5590,2319
67800,5637,2325
67900,5603,2345
68000,5654,2342
68100,5637,2314
68200,5664,2344
68300,5671,2295
68400,5698,2332
68500,5703,2332
68600,5742,2328
68700,5727,2363
68800,5702,2339
68900,5766,2336
69000,5764,2360
69100,5784,2357
69200,5786,2400
69300,5795,2370
69400,5793,2379
69500,5823,2353
69600,5840,2394
69700,5843,2418
69800,5843,2360
69900,5856,2384
70000,5866,2399
70100,5894,2373
70200,5888,2388
70300,5871,2391
70400,5917,2388
70500,5930,2392
70600,6004,2375
70700,5922,2374
70800,5967,2388
70900,5963,2395
71000,6002,2395
71100,5978,2388
71200,5980,2385
71300,6017,2394
71400,6041,2399
71500,6055,2398
71600,6041,2379
71700,6039,2430
71800,6073,2369
71900,6067,2385
72000,6092,2373
72100,6088,2408
72200,6100,2383
72300,6124,2395
72400,6144,2395
72500,6106,2392
72600,6136,2391
72700,6129,2386
72800,6134,2398
72900,6162,2409
73000,6144,2390
73100,6158,2379
73200,6118,2402
73300,6181,2378
73400,6196,2364
73500,6174,2354
73600,6178,2398
73700,6182,2386
73800,6214,2355
73900,6238,2370
74000,6279,2390
74100,6197,2378
74200,6281,2413
74300,6280,2400
74400,6398,2416
74500,6323,2399
74600,6330,2408
74700,6643,3871
74800,6400,2433
74900,6369,2430
75000,6407,2430
75100,6538,2426
75200,6361,2426
75300,6410,2446
75400,6447,2438
75500,6474,2439
75600,6447,2423
75700,6468,2464
75800,6473,2444
75900,6524,2479
76000,6501,2457
76100,6483,2454
76200,6588,2457
76300,6520,2456
76400,6527,2425
76500,6544,2488
76600,6561,2458
76700,6547,2471
76800,6575,2457
76900,6592,2479
77000,6700,2632
77100,6615,2473
77200,6603,2468
77300,6614,2554
77400,6651,2460
77500,6672,2468
77600,6631,2466
77700,6659,2491
77800,6689,2446
77900,6631,2447
78000,6694,2450
78100,6686,2468
78200,6685,2460
78300,6714,2467
78400,6745,2480
78500,6719,2451
78600,6745,2480
78700,6757,2477
78800,6819,2773
78900,6798,2467
79000,6754,2505
79100,6759,2518
79200,6759,2480
79300,6789,2508
79400,6757,2496
79500,6797,2696
79600,7271,2674
79700,6893,2578
79800,7293,2531
79900,7293,2733
80000,8542,2895
80100,7025,2587
80200,7184,2710
80300,6855,2540
80400,6888,2518
80500,6895,2530
80600,6859,2548
80700,6842,2530
80800,6835,2518
80900,7120,2496
81000,6867,2536
81100,6906,2538
81200,6824,2575
81300,6803,2514
81400,6837,2468
81500,6842,2528
81600,6858,2481
81700,6838,2488
81800,6827,2479
81900,6860,2459
82000,6874,2450
82100,6923,2503
82200,6867,2539
82300,6909,2527
82400,6929,2532
82500,6860,2568
82600,6856,2594
82700,6903,2592
82800,6894,2581
82900,6882,2622
83000,6871,2673
83100,6928,2683
83200,6926,2686
83300,6990,2663
83400,6937,2728
83500,6986,2666
83600,7002,2729
83700,7004,2736
83800,7020,2754
83900,6995,2772
84000,7143,2744
84100,7085,2790
84200,7087,2774
84300,7013,2779
84400,7081,2797
84500,7058,2763
84600,7093,2829
84700,7138,2812
84800,7049,2858
84900,7122,2867
85000,7433,2918
85100,7193,2893
85200,7129,2886
85300,7137,2900
85400,7222,2900
85500,7229,2905
85600,7226,2920
85700,7208,2930
85800,7382,2901
85900,7285,2888
86000,7247,2941
86100,7282,2930
86200,7273,2967
86300,7340,2997
86400,7250,2965
86500,7353,3017
86600,7325,3039
86700,7325,3036
86800,7333,3095
86900,7352,3054
87000,7378,3089
87100,7378,3096
87200,7381,3102
87300,7465,3197
87400,7416,3141
87500,7423,3161
87600,7403,3165
87700,7425,3206
87800,7389,3237
87900,7434,3244
88000,7435,3218
88100,7468,3237
88200,7474,3264
88300,7519,3287
88400,7505,3303
88500,7480,3265
88600,7485,3296
88700,7523,3290
88800,7523,3312
88900,7499,3316
89000,7537,3311
89100,7582,3345
89200,7616,3395
89300,7592,3374
89400,7580,3380
89500,7557,3372
89600,7592,3418
89700,7540,3386
89800,7627,3397
89900,7544,3384
90000,7678,3367
90100,7651,3483
90200,7642,3470
90300,7664,3509
90400,7707,3493
90500,7662,3510
90600,7695,3502
90700,7649,3540
90800,7715,3536
90900,7737,3521
91000,7735,3573
91100,7671,3548
91200,7715,3580
91300,7726,3564
91400,7718,3554
91500,7745,3582
91600,7737,3607
91700,7834,3602
91800,7799,3664
91900,7818,3631
92000,7794,3632
92100,7808,3665
92200,7772,3660
92300,7812,3653
92400,7788,3691
92500,7797,3700
92600,7767,3673
92700,7845,3743
92800,7790,3706
92900,7836,3690
93000,7888,3669
93100,7815,3755
93200,7850,3743
93300,7886,3772
93400,7866,3763
93500,7834,3715
93600,7880,3784
93700,7874,3770
93800,7895,3801
93900,7931,3786
94000,7847,3799
94100,7866,3810
94200,7865,3838
94300,7880,3812
94400,8007,3837
94500,7896,3824
94600,7972,3859
94700,7974,3839
94800,8003,3875
94900,7949,3873
95000,7986,3887
95100,8014,3873
95200,7998,3916
95300,7984,3919
95400,8016,3945
95500,7967,3907
95600,8056,3927
95700,8015,3969
95800,8027,3960
95900,7994,3911
96000,8013,3987
96100,7994,3962
96200,8038,4004
96300,8053,4030
96400,8101,4101
96500,8036,3999
96600,8076,3996
96700,8106,4012
96800,8049,4039
96900,8095,4036
97000,8036,4069
97100,8131,4085
97200,8046,4052
97300,8072,4063
97400,8102,4078
97500,8133,4094
97600,8114,4112
97700,8108,4132
97800,8106,4128
97900,8145,4133
98000,8162,4091
98100,8163,4129
98200,8158,4134
98300,8145,4071
98400,8187,4206
98500,8186,4169
98600,8131,4184
98700,8121,4118
98800,8156,4128
98900,8134,4104
99000,8174,4119
99100,8252,4213
99200,8218,4131
99300,8270,4182
99400,8244,4157
99500,8384,4193
99600,8254,4221
99700,8242,4126
99800,8259,4165
99900,8254,4152
100000,8244,4126
