Size,Merge,MergeInsertion
51700,4590,927
51800,4592,970
51900,4609,949
52000,4627,944
52100,4611,983
52200,4618,941
52300,4605,979
52400,4653,986
52500,4663,979
52600,4673,978
52700,4666,969
52800,4666,975
52900,4679,968
53000,4727,980
53100,4668,996
53200,4717,976
53300,4726,1014
53400,4790,1034
53500,4766,1034
53600,4773,997
53700,4776,1006
53800,4802,1017
53900,4789,1043
54000,4792,1008
54100,4809,1021
54200,4833,1022
54300,4795,973
54400,4824,1010
54500,4812,1036
54600,4839,1030
54700,4812,1003
54800,4856,1000
54900,4869,1010
55000,4856,985
55100,4892,1017
55200,4872,1009
55300,4885,1006
55400,4909,1032
55500,4925,1027
55600,4936,1019
55700,4919,1037
55800,4927,1062
55900,4984,1023
56000,4933,1008
56100,4960,1010
56200,4967,1058
56300,4945,1007
56400,4966,1039
56500,4968,1050
56600,4991,1039
56700,4981,1046
56800,4994,1038
56900,5042,1061
57000,4985,1062
57100,5030,1037
57200,5024,1041
57300,4982,1039
57400,5069,1038
57500,5036,1034
57600,5046,1067
57700,5032,1071
57800,5057,1064
57900,5060,1060
58000,5090,1045
58100,5099,1065
58200,5072,1057
58300,5124,1034
58400,5073,1069
58500,5139,1068
58600,5185,1082
58700,5186,1097
58800,5195,1080
58900,5160,1060
59000,5166,1095
59100,5185,1096
59200,5226,1084
59300,5250,1124
59400,5313,1107
59500,5299,1130
59600,5291,1108
59700,5276,1117
59800,5254,1094
59900,5270,1092
60000,5283,1114
60100,5263,1119
60200,5265,1097
60300,5274,1097
60400,5241,1114
60500,5365,1140
60600,5275,1100
60700,5284,1090
60800,5324,1130
60900,5292,1104
61000,5279,1092
61100,5294,1096
61200,5369,1134
61300,5308,1086
61400,5328,1120
61500,5361,1136
61600,5371,1140
61700,5406,1171
61800,5458,1174
61900,5412,1171
62000,5400,1234
62100,5444,1199
62200,5394,1179
62300,5402,1273
62400,5390,1278
62500,5434,1282
62600,5389,1269
62700,5473,1303
62800,5478,1331
62900,5418,1308
63000,5445,1302
63100,5431,1341
63200,5412,1324
63300,5461,1448
63400,5448,1380
63500,5445,1324
63600,5447,1408
63700,5466,1369
63800,5419,1361
63900,5424,1313
64000,5487,1320
64100,5491,1332
64200,5533,1346
64300,5519,1321
64400,5555,1299
64500,5500,1318
64600,5546,1320
64700,5542,1324
64800,5630,1338
64900,5614,1350
65000,5541,1316
65100,5638,1324
65200,5598,1339
65300,5561,1349
65400,5639,1378
65500,5647,1330
65600,5605,1310
65700,5600,1310
65800,5658,1332
65900,5648,1381
66000,5704,1349
66100,5738,1397
66200,5763,1372
66300,5737,1420
66400,5709,1392
66500,5726,1334
66600,5751,1367
66700,5786,1376
66800,5778,1342
66900,5776,1312
67000,5868,1343
67100,5826,1355
67200,5869,1388
67300,6105,1361
67400,5995,1400
67500,5971,1331
67600,6025,1380
67700,6023,1412
67800,6076,1360
67900,6033,1430
68000,6043,1431
68100,6005,1398
68200,8727,1770
68300,6193,1463
68400,6151,1413
68500,6177,1472
68600,6046,1369
68700,6078,1394
68800,6055,1395
68900,6060,1397
69000,6088,1392
69100,6093,1410
69200,6190,1442
69300,6174,1481
69400,7002,2161
69500,6301,1462
69600,6174,1454
69700,6221,1438
69800,6226,1463
69900,6433,1521
70000,6506,1440
70100,6373,1470
70200,6295,1446
70300,6742,1562
70400,6370,1437
70500,6357,1424
70600,6356,1470
70700,6368,1451
70800,6485,1430
70900,6423,1535
71000,6415,1497
71100,6511,1488
71200,6401,1496
71300,6511,1484
71400,6531,1498
71500,6487,1471
71600,6417,1462
71700,6445,1464
71800,6452,1464
71900,6465,1495
72000,6616,1619
72100,6612,1482
72200,6549,1494
72300,6497,1477
72400,6589,1441
72500,6510,1656
72600,6573,1518
72700,6814,1484
72800,6708,1569
72900,6703,1539
73000,6641,1598
73100,7848,1572
73200,6681,1547
73300,6768,1491
73400,7731,1538
73500,6730,1525
73600,6714,1508
73700,6737,1502
73800,6823,1472
73900,6677,1536
74000,6814,1627
74100,6782,1585
74200,6729,1657
74300,6760,1539
74400,6834,1598
74500,6843,1503
74600,6874,1515
74700,6861,1526
74800,6741,1523
74900,6703,1499
75000,6878,1527
75100,6851,1573
75200,6769,1530
75300,6835,1555
75400,6794,1572
75500,6816,1515
75600,6820,1528
75700,6859,1488
75800,6906,1495
75900,6904,1510
76000,7541,1504
76100,6907,1562
76200,6920,1465
76300,7247,1708
76400,7069,1575
76500,7094,1526
76600,7108,1537
76700,7088,1622
76800,7153,1663
76900,7273,1580
77000,7249,1544
77100,7269,1567
77200,7243,1520
77300,7202,1634
77400,7302,1723
77500,7412,1547
77600,7194,1503
77700,7216,1630
77800,7171,1714
77900,7304,1541
78000,7299,1554
78100,7262,1573
78200,7263,1641
78300,7256,1734
78400,7154,1573
78500,7162,1554
78600,7201,1590
78700,7232,1587
78800,7284,1523
78900,7235,1551
79000,7185,1562
79100,7173,1639
79200,7304,1609
79300,7268,1625
79400,7231,1628
79500,7283,1680
79600,7332,1611
79700,7626,1591
79800,7380,1633
79900,7326,1625
80000,7293,1573
80100,7427,1590
80200,7412,1638
80300,7372,1582
80400,7360,1607
80500,7354,1609
80600,7875,1636
80700,7794,3652
80800,7390,1573
80900,7349,1571
81000,8432,1666
81100,7346,1653
81200,7355,1623
81300,7312,1645
81400,7381,1645
81500,7375,1610
81600,7427,1625
81700,7403,1700
81800,7673,1651
81900,7463,1644
82000,7348,1646
82100,7378,1624
82200,7439,1658
82300,7321,1622
82400,7386,1595
82500,7399,1596
82600,7502,1624
82700,7432,1668
82800,7414,1640
82900,7416,1606
83000,7418,1626
83100,7555,1620
83200,7469,1628
83300,7483,1609
83400,7484,1577
83500,7509,1597
83600,7492,1578
83700,7586,1684
83800,7593,1693
83900,7572,1610
84000,7562,1663
84100,7591,1604
84200,7634,1656
84300,7598,1679
84400,7568,1584
84500,7637,1655
84600,7627,1616
84700,7651,1668
84800,7934,1786
84900,8100,1724
85000,7716,1697
85100,7695,1699
85200,7709,1629
85300,7686,1662
85400,7676,1625
85500,7728,1665
85600,7772,1643
85700,7728,1647
85800,7751,1644
85900,7728,1675
86000,7789,1671
86100,7800,1662
86200,7829,1665
86300,7817,1682
86400,7825,1719
86500,7839,1708
86600,7836,1708
86700,7867,1698
86800,7853,1711
86900,7908,1679
87000,7872,1637
87100,7841,1682
87200,7830,1689
87300,7875,1722
87400,7935,1728
87500,7859,1727
87600,7901,1708
87700,7906,1692
87800,7910,1699
87900,7955,1678
88000,7942,1675
88100,7962,1706
88200,7971,1700
88300,7992,1695
88400,7972,1708
88500,7983,1660
88600,8013,1710
88700,8007,1722
88800,8030,1737
88900,8021,1713
89000,8064,1672
89100,8044,1695
89200,8070,1727
89300,8078,1698
89400,8080,1699
89500,8059,1755
89600,8115,1734
89700,8092,1713
89800,8064,1710
89900,8063,1684
90000,8121,1693
90100,8107,1773
90200,8089,1764
90300,8135,1737
90400,8158,1716
90500,8134,1717
90600,8160,1747
90700,8128,1743
90800,8142,1699
90900,8167,1704
91000,8186,1711
91100,8197,1700
91200,8202,1730
91300,8186,1714
91400,8295,1827
91500,8259,1774
91600,8256,1777
91700,8270,1780
91800,8288,1787
91900,8238,1779
92000,8209,1775
92100,8275,1785
92200,8294,1780
92300,8321,1772
92400,8271,1753
92500,8290,1745
92600,8305,1813
92700,8328,1767
92800,8297,1805
92900,8342,1822
93000,8354,1758
93100,8328,1760
93200,8392,1798
93300,8384,1781
93400,8361,1790
93500,8467,1847
93600,8420,1865
93700,8434,1797
93800,8408,1786
93900,8398,1813
94000,8414,1801
94100,8415,1861
94200,8396,1774
94300,8457,1783
94400,8461,1760
94500,8444,1820
94600,8468,1768
94700,8485,1810
94800,8439,1805
94900,8471,1783
95000,8485,1792
95100,8470,1805
95200,8515,1856
95300,8574,1781
95400,8509,1792
95500,8504,1853
95600,8548,1840
95700,8554,1817
95800,8582,1827
95900,8530,1856
96000,8595,1847
96100,8599,1918
96200,8609,1843
96300,8516,1868
96400,8680,1823
96500,8590,1795
96600,8590,1804
96700,8551,1876
96800,8608,1846
96900,8612,1853
97000,8619,1834
97100,8630,1835
97200,8605,1862
97300,8621,1851
97400,8678,1904
97500,8648,1901
97600,8660,1959
97700,8647,1976
97800,8698,1907
97900,8692,1925
98000,8690,1869
98100,8689,1904
98200,8620,1902
98300,8637,1877
98400,8691,1934
98500,8717,1924
98600,8668,1952
98700,8760,1918
98800,8717,1932
98900,8753,1934
99000,8773,1961
99100,8795,1923
99200,8814,1924
99300,8831,1980
99400,8806,1928
99500,8820,1977
99600,8833,1897
99700,8869,1960
99800,8831,1940
99900,8882,1929
100000,8855,1944
